,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
140,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,14421337,,573,172507,0,3474,,NA,NA,,1/6/21
141,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,2262166900,,1441,47591,0,16839,,NA,NA,,1/6/21
142,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,162452290,,108607,104950,0,3474,,NA,NA,,1/6/21
143,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,22028551,,255,7643,0,412,,NA,NA,USA,1/6/21
144,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,2335292299,,241,713,0,3474,,NA,NA,,1/6/21
145,1.35E+18,they are insurrectionists seditionists not protestors not rioters fuck me they literally disrupted the confirmation process of the president they are attempting to overthrow the government,president,1.18E+18,,250,11169,13,3,,NA,NA,,1/6/21
146,1.35E+18,patriots did not appreciate when pelosi said that she wanted to drag president trump out by the hair just saying,president,9.66E+17,,471,34781,0,148,,NA,NA,,1/6/21
147,1.35E+18,the president incited a riot that endangered our legislators and democracy and they still wont block his twitter account,president,21503595,,592,14182,6,0,,NA,NA,CA,1/6/21
148,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,99792090,,4364,65865,0,8868,,NA,NA,CA,1/6/21
149,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,3137087620,,277,10112,0,8868,,NA,NA,,1/6/21
150,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,2319391812,,353,1096,0,16839,,NA,NA,DC,1/6/21
151,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,1268023752,,393,4877,0,16839,,NA,NA,,1/6/21
152,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,2757246981,,109,3371,0,412,,NA,NA,,1/6/21
153,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,12025682,,5756,119231,0,16839,,NA,NA,,1/6/21
154,1.35E+18,vice president pence needs to invoke the 25th amendment immediately to remove from office the ring leader of this seditious riot assume the presidency then order in backup forces so capitol police and restore order outrageous,president,1.30E+18,,19,2575,0,1693,,NA,NA,,1/6/21
155,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,1.10E+18,,13,3131,0,8868,,NA,NA,,1/6/21
156,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,3306844845,,835,14226,0,3474,,NA,NA,,1/6/21
157,1.35E+18,president trump has incited this riot this is no protest this is an attack on our country be on the right side of history,president,1.31E+18,,3,31,2,0,,NA,NA,,1/6/21
158,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,7.72E+17,,38,1212,0,412,,NA,NA,,1/6/21
159,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,95464820,,92,2492,0,3474,,NA,NA,,1/6/21
160,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,476102969,,93,8310,0,16839,,NA,NA,,1/6/21
161,1.35E+18,im so tired of talking about white privilege so tired look at this look at america look at whats happening in the capitol in real time right now look you can see it with your own eyes the double standards wheres the president condemning the riots,president,1.25E+18,,122,3704,0,75,,NA,NA,,1/6/21
162,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,14640659,,325,11567,0,3474,,NA,NA,,1/6/21
163,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,1.05E+18,,252,4521,0,3474,,NA,NA,NH,1/6/21
164,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,1.27E+18,,0,64,0,8868,,NA,NA,,1/6/21
165,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,1.27E+18,,67,150,0,8868,,NA,NA,,1/6/21
166,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,2302204016,,502,62869,0,8868,,NA,NA,CA,1/6/21
167,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,3776477954,,151,3668,0,8868,,NA,NA,AL,1/6/21
168,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,403142528,,56,3867,0,8868,,NA,NA,CA,1/6/21
169,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,1.11E+18,,1095,277915,0,8868,,NA,NA,,1/6/21
170,1.35E+18,as president grant said that is we have a government and laws and a flag and they must all be sustained there are but two parties now traitors and patriots and i want hereafter to be ranked with the latter and i trust the stronger party,president,1.03E+18,,19,2789,0,116,,NA,NA,MD,1/6/21
171,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,7.93E+17,,109,1905,0,8868,,NA,NA,CA,1/6/21
172,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,1.33E+18,,5,60,0,16839,,NA,NA,,1/6/21
173,1.35E+18,if congress does not immediately impeach the president the vice president should remove him via the 25 amendment pence views himself as a patriot now is his moment,president,93040337,,2752,382631,0,227,,NA,NA,,1/6/21
174,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,294199394,,211,1354,0,16839,,NA,NA,,1/6/21
175,1.35E+18,if ever a case for dc statehood were made the dod denying the national guard today because the president likes these riots is it,president,1917918961,,83,47331,0,44,,NA,NA,DC,1/6/21
176,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,3282975180,,3466,87601,0,3474,,NA,NA,,1/6/21
177,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,7.99E+17,,25029,126996,0,3474,,NA,NA,USA,1/6/21
